date,equity,position,daily_return,peak_equity,drawdown
2021-11-26,10000.0,0,0.0,10000.0,0.0
2021-11-27,10000.0,0,0.0,10000.0,0.0
2021-11-28,10000.0,0,0.0,10000.0,0.0
2021-11-29,10000.0,0,0.0,10000.0,0.0
2021-11-30,10000.0,0,0.0,10000.0,0.0
2021-12-01,10000.0,0,0.0,10000.0,0.0
2021-12-02,10000.0,0,0.0,10000.0,0.0
2021-12-03,10000.0,0,0.0,10000.0,0.0
2021-12-04,10000.0,0,0.0,10000.0,0.0
2021-12-05,10000.0,0,0.0,10000.0,0.0
2021-12-06,10000.0,0,0.0,10000.0,0.0
2021-12-07,10000.0,0,0.0,10000.0,0.0
2021-12-08,10000.0,0,0.0,10000.0,0.0
2021-12-09,10000.0,0,0.0,10000.0,0.0
2021-12-10,10000.0,0,0.0,10000.0,0.0
2021-12-11,10000.0,0,0.0,10000.0,0.0
2021-12-12,10000.0,0,0.0,10000.0,0.0
2021-12-13,10000.0,0,0.0,10000.0,0.0
2021-12-14,10000.0,0,0.0,10000.0,0.0
2021-12-15,10000.0,0,0.0,10000.0,0.0
2021-12-16,10000.0,0,0.0,10000.0,0.0
2021-12-17,10000.0,0,0.0,10000.0,0.0
2021-12-18,10000.0,0,0.0,10000.0,0.0
2021-12-19,10000.0,0,0.0,10000.0,0.0
2021-12-20,10000.0,0,0.0,10000.0,0.0
2021-12-21,10000.0,0,0.0,10000.0,0.0
2021-12-22,10000.0,0,0.0,10000.0,0.0
2021-12-23,10000.0,0,0.0,10000.0,0.0
2021-12-24,10000.0,0,0.0,10000.0,0.0
2021-12-25,10000.0,0,0.0,10000.0,0.0
2021-12-26,10000.0,0,0.0,10000.0,0.0
2021-12-27,10000.0,0,0.0,10000.0,0.0
2021-12-28,10000.0,0,0.0,10000.0,0.0
2021-12-29,10000.0,0,0.0,10000.0,0.0
2021-12-30,10000.0,0,0.0,10000.0,0.0
2021-12-31,10000.0,0,0.0,10000.0,0.0
2022-01-01,10000.0,0,0.0,10000.0,0.0
2022-01-02,10000.0,0,0.0,10000.0,0.0
2022-01-03,10000.0,0,0.0,10000.0,0.0
2022-01-04,10000.0,0,0.0,10000.0,0.0
2022-01-05,10000.0,0,0.0,10000.0,0.0
2022-01-06,10000.0,0,0.0,10000.0,0.0
2022-01-07,10000.0,0,0.0,10000.0,0.0
2022-01-08,10000.0,0,0.0,10000.0,0.0
2022-01-09,10000.0,0,0.0,10000.0,0.0
2022-01-10,10000.0,0,0.0,10000.0,0.0
2022-01-11,10000.0,0,0.0,10000.0,0.0
2022-01-12,10000.0,0,0.0,10000.0,0.0
2022-01-13,10000.0,0,0.0,10000.0,0.0
2022-01-14,10000.0,0,0.0,10000.0,0.0
2022-01-15,10000.0,0,0.0,10000.0,0.0
2022-01-16,10000.0,0,0.0,10000.0,0.0
2022-01-17,10000.0,0,0.0,10000.0,0.0
2022-01-18,10000.0,0,0.0,10000.0,0.0
2022-01-19,10000.0,0,0.0,10000.0,0.0
2022-01-20,10000.0,0,0.0,10000.0,0.0
2022-01-21,10000.0,0,0.0,10000.0,0.0
2022-01-22,10000.0,0,0.0,10000.0,0.0
2022-01-23,10000.0,0,0.0,10000.0,0.0
2022-01-24,10000.0,0,0.0,10000.0,0.0
2022-01-25,10000.0,0,0.0,10000.0,0.0
2022-01-26,10000.0,0,0.0,10000.0,0.0
2022-01-27,10000.0,0,0.0,10000.0,0.0
2022-01-28,10000.0,0,0.0,10000.0,0.0
2022-01-29,10000.0,0,0.0,10000.0,0.0
2022-01-30,10000.0,0,0.0,10000.0,0.0
2022-01-31,10000.0,0,0.0,10000.0,0.0
2022-02-01,10000.0,0,0.0,10000.0,0.0
2022-02-02,10000.0,0,0.0,10000.0,0.0
2022-02-03,10000.0,0,0.0,10000.0,0.0
2022-02-04,10000.0,0,0.0,10000.0,0.0
2022-02-05,10000.0,0,0.0,10000.0,0.0
2022-02-06,10000.0,0,0.0,10000.0,0.0
2022-02-07,10000.0,0,0.0,10000.0,0.0
2022-02-08,10000.0,0,0.0,10000.0,0.0
2022-02-09,10000.0,0,0.0,10000.0,0.0
2022-02-10,10000.0,0,0.0,10000.0,0.0
2022-02-11,10000.0,0,0.0,10000.0,0.0
2022-02-12,10000.0,0,0.0,10000.0,0.0
2022-02-13,10000.0,0,0.0,10000.0,0.0
2022-02-14,10000.0,0,0.0,10000.0,0.0
2022-02-15,10000.0,0,0.0,10000.0,0.0
2022-02-16,10000.0,0,0.0,10000.0,0.0
2022-02-17,10000.0,0,0.0,10000.0,0.0
2022-02-18,10000.0,0,0.0,10000.0,0.0
2022-02-19,10000.0,0,0.0,10000.0,0.0
2022-02-20,10000.0,0,0.0,10000.0,0.0
2022-02-21,10000.0,0,0.0,10000.0,0.0
2022-02-22,10000.0,0,0.0,10000.0,0.0
2022-02-23,10000.0,0,0.0,10000.0,0.0
2022-02-24,10000.0,0,0.0,10000.0,0.0
2022-02-25,10000.0,0,0.0,10000.0,0.0
2022-02-26,10000.0,0,0.0,10000.0,0.0
2022-02-27,10000.0,0,0.0,10000.0,0.0
2022-02-28,10000.0,0,0.0,10000.0,0.0
2022-03-01,10000.0,0,0.0,10000.0,0.0
2022-03-02,10000.0,0,0.0,10000.0,0.0
2022-03-03,10000.0,0,0.0,10000.0,0.0
2022-03-04,10000.0,0,0.0,10000.0,0.0
2022-03-05,10000.0,0,0.0,10000.0,0.0
2022-03-06,10000.0,0,0.0,10000.0,0.0
2022-03-07,10000.0,0,0.0,10000.0,0.0
2022-03-08,10000.0,0,0.0,10000.0,0.0
2022-03-09,10000.0,0,0.0,10000.0,0.0
2022-03-10,10000.0,0,0.0,10000.0,0.0
2022-03-11,10000.0,0,0.0,10000.0,0.0
2022-03-12,10000.0,0,0.0,10000.0,0.0
2022-03-13,10000.0,0,0.0,10000.0,0.0
2022-03-14,10000.0,0,0.0,10000.0,0.0
2022-03-15,10000.0,0,0.0,10000.0,0.0
2022-03-16,10000.0,0,0.0,10000.0,0.0
2022-03-17,10000.0,0,0.0,10000.0,0.0
2022-03-18,10000.0,0,0.0,10000.0,0.0
2022-03-19,10000.0,0,0.0,10000.0,0.0
2022-03-20,10000.0,0,0.0,10000.0,0.0
2022-03-21,10000.0,0,0.0,10000.0,0.0
2022-03-22,10000.0,0,0.0,10000.0,0.0
2022-03-23,10000.0,0,0.0,10000.0,0.0
2022-03-24,10000.0,0,0.0,10000.0,0.0
2022-03-25,10000.0,0,0.0,10000.0,0.0
2022-03-26,10000.0,0,0.0,10000.0,0.0
2022-03-27,10000.0,0,0.0,10000.0,0.0
2022-03-28,10000.0,0,0.0,10000.0,0.0
2022-03-29,10000.0,0,0.0,10000.0,0.0
2022-03-30,10000.0,0,0.0,10000.0,0.0
2022-03-31,10000.0,0,0.0,10000.0,0.0
2022-04-01,10000.0,0,0.0,10000.0,0.0
2022-04-02,10000.0,0,0.0,10000.0,0.0
2022-04-03,10000.0,0,0.0,10000.0,0.0
2022-04-04,10000.0,0,0.0,10000.0,0.0
2022-04-05,10000.0,0,0.0,10000.0,0.0
2022-04-06,10000.0,0,0.0,10000.0,0.0
2022-04-07,10000.0,0,0.0,10000.0,0.0
2022-04-08,10000.0,0,0.0,10000.0,0.0
2022-04-09,10000.0,0,0.0,10000.0,0.0
2022-04-10,10000.0,0,0.0,10000.0,0.0
2022-04-11,10000.0,0,0.0,10000.0,0.0
2022-04-12,10000.0,0,0.0,10000.0,0.0
2022-04-13,10000.0,0,0.0,10000.0,0.0
2022-04-14,10000.0,0,0.0,10000.0,0.0
2022-04-15,10000.0,0,0.0,10000.0,0.0
2022-04-16,10000.0,0,0.0,10000.0,0.0
2022-04-17,10000.0,0,0.0,10000.0,0.0
2022-04-18,10000.0,0,0.0,10000.0,0.0
2022-04-19,10000.0,0,0.0,10000.0,0.0
2022-04-20,10000.0,0,0.0,10000.0,0.0
2022-04-21,10000.0,0,0.0,10000.0,0.0
2022-04-22,10000.0,0,0.0,10000.0,0.0
2022-04-23,10000.0,0,0.0,10000.0,0.0
2022-04-24,10000.0,0,0.0,10000.0,0.0
2022-04-25,10000.0,0,0.0,10000.0,0.0
2022-04-26,10000.0,0,0.0,10000.0,0.0
2022-04-27,10000.0,0,0.0,10000.0,0.0
2022-04-28,10000.0,0,0.0,10000.0,0.0
2022-04-29,10000.0,0,0.0,10000.0,0.0
2022-04-30,10000.0,0,0.0,10000.0,0.0
2022-05-01,10000.0,0,0.0,10000.0,0.0
2022-05-02,10000.0,0,0.0,10000.0,0.0
2022-05-03,10000.0,0,0.0,10000.0,0.0
2022-05-04,10000.0,0,0.0,10000.0,0.0
2022-05-05,10000.0,0,0.0,10000.0,0.0
2022-05-06,10000.0,0,0.0,10000.0,0.0
2022-05-07,10000.0,0,0.0,10000.0,0.0
2022-05-08,10000.0,0,0.0,10000.0,0.0
2022-05-09,10000.0,0,0.0,10000.0,0.0
2022-05-10,10000.0,0,0.0,10000.0,0.0
2022-05-11,10000.0,0,0.0,10000.0,0.0
2022-05-12,10000.0,0,0.0,10000.0,0.0
2022-05-13,10000.0,0,0.0,10000.0,0.0
2022-05-14,10000.0,0,0.0,10000.0,0.0
2022-05-15,10000.0,0,0.0,10000.0,0.0
2022-05-16,10000.0,0,0.0,10000.0,0.0
2022-05-17,10000.0,0,0.0,10000.0,0.0
2022-05-18,10000.0,0,0.0,10000.0,0.0
2022-05-19,10000.0,0,0.0,10000.0,0.0
2022-05-20,10000.0,0,0.0,10000.0,0.0
2022-05-21,10000.0,0,0.0,10000.0,0.0
2022-05-22,10000.0,0,0.0,10000.0,0.0
2022-05-23,10000.0,0,0.0,10000.0,0.0
2022-05-24,10000.0,0,0.0,10000.0,0.0
2022-05-25,10000.0,0,0.0,10000.0,0.0
2022-05-26,10000.0,0,0.0,10000.0,0.0
2022-05-27,10000.0,0,0.0,10000.0,0.0
2022-05-28,10000.0,0,0.0,10000.0,0.0
2022-05-29,10000.0,0,0.0,10000.0,0.0
2022-05-30,10000.0,0,0.0,10000.0,0.0
2022-05-31,10000.0,0,0.0,10000.0,0.0
2022-06-01,10000.0,0,0.0,10000.0,0.0
2022-06-02,10000.0,0,0.0,10000.0,0.0
2022-06-03,10000.0,0,0.0,10000.0,0.0
2022-06-04,10000.0,0,0.0,10000.0,0.0
2022-06-05,10000.0,0,0.0,10000.0,0.0
2022-06-06,10000.0,0,0.0,10000.0,0.0
2022-06-07,10000.0,0,0.0,10000.0,0.0
2022-06-08,10000.0,0,0.0,10000.0,0.0
2022-06-09,10000.0,0,0.0,10000.0,0.0
2022-06-10,10000.0,0,0.0,10000.0,0.0
2022-06-11,10000.0,0,0.0,10000.0,0.0
2022-06-12,10000.0,0,0.0,10000.0,0.0
2022-06-13,10000.0,0,0.0,10000.0,0.0
2022-06-14,10000.0,0,0.0,10000.0,0.0
2022-06-15,10000.0,0,0.0,10000.0,0.0
2022-06-16,10000.0,0,0.0,10000.0,0.0
2022-06-17,10000.0,0,0.0,10000.0,0.0
2022-06-18,10000.0,0,0.0,10000.0,0.0
2022-06-19,10000.0,0,0.0,10000.0,0.0
2022-06-20,10000.0,0,0.0,10000.0,0.0
2022-06-21,10000.0,0,0.0,10000.0,0.0
2022-06-22,10000.0,0,0.0,10000.0,0.0
2022-06-23,10000.0,0,0.0,10000.0,0.0
2022-06-24,10000.0,0,0.0,10000.0,0.0
2022-06-25,10000.0,0,0.0,10000.0,0.0
2022-06-26,10000.0,0,0.0,10000.0,0.0
2022-06-27,10000.0,0,0.0,10000.0,0.0
2022-06-28,10000.0,0,0.0,10000.0,0.0
2022-06-29,10000.0,0,0.0,10000.0,0.0
2022-06-30,10000.0,0,0.0,10000.0,0.0
2022-07-01,10000.0,0,0.0,10000.0,0.0
2022-07-02,10000.0,0,0.0,10000.0,0.0
2022-07-03,10000.0,0,0.0,10000.0,0.0
2022-07-04,10000.0,0,0.0,10000.0,0.0
2022-07-05,10000.0,0,0.0,10000.0,0.0
2022-07-06,10000.0,0,0.0,10000.0,0.0
2022-07-07,10000.0,0,0.0,10000.0,0.0
2022-07-08,10000.0,0,0.0,10000.0,0.0
2022-07-09,10000.0,0,0.0,10000.0,0.0
2022-07-10,10000.0,0,0.0,10000.0,0.0
2022-07-11,10000.0,0,0.0,10000.0,0.0
2022-07-12,10000.0,0,0.0,10000.0,0.0
2022-07-13,10000.0,0,0.0,10000.0,0.0
2022-07-14,10000.0,0,0.0,10000.0,0.0
2022-07-15,10000.0,0,0.0,10000.0,0.0
2022-07-16,10000.0,0,0.0,10000.0,0.0
2022-07-17,10000.0,0,0.0,10000.0,0.0
2022-07-18,10000.0,0,0.0,10000.0,0.0
2022-07-19,10000.0,0,0.0,10000.0,0.0
2022-07-20,10000.0,0,0.0,10000.0,0.0
2022-07-21,10000.0,0,0.0,10000.0,0.0
2022-07-22,10000.0,0,0.0,10000.0,0.0
2022-07-23,10000.0,0,0.0,10000.0,0.0
2022-07-24,10000.0,0,0.0,10000.0,0.0
2022-07-25,10000.0,0,0.0,10000.0,0.0
2022-07-26,10000.0,0,0.0,10000.0,0.0
2022-07-27,10000.0,0,0.0,10000.0,0.0
2022-07-28,10000.0,0,0.0,10000.0,0.0
2022-07-29,10000.0,0,0.0,10000.0,0.0
2022-07-30,10000.0,0,0.0,10000.0,0.0
2022-07-31,10000.0,0,0.0,10000.0,0.0
2022-08-01,10000.0,0,0.0,10000.0,0.0
2022-08-02,10000.0,0,0.0,10000.0,0.0
2022-08-03,10000.0,0,0.0,10000.0,0.0
2022-08-04,10000.0,0,0.0,10000.0,0.0
2022-08-05,10000.0,0,0.0,10000.0,0.0
2022-08-06,10000.0,0,0.0,10000.0,0.0
2022-08-07,10000.0,0,0.0,10000.0,0.0
2022-08-08,10000.0,0,0.0,10000.0,0.0
2022-08-09,10000.0,0,0.0,10000.0,0.0
2022-08-10,10000.0,0,0.0,10000.0,0.0
2022-08-11,10000.0,0,0.0,10000.0,0.0
2022-08-12,10000.0,0,0.0,10000.0,0.0
2022-08-13,10000.0,0,0.0,10000.0,0.0
2022-08-14,10000.0,0,0.0,10000.0,0.0
2022-08-15,10000.0,0,0.0,10000.0,0.0
2022-08-16,10000.0,0,0.0,10000.0,0.0
2022-08-17,10000.0,0,0.0,10000.0,0.0
2022-08-18,10000.0,0,0.0,10000.0,0.0
2022-08-19,10000.0,0,0.0,10000.0,0.0
2022-08-20,10000.0,0,0.0,10000.0,0.0
2022-08-21,10000.0,0,0.0,10000.0,0.0
2022-08-22,10000.0,0,0.0,10000.0,0.0
2022-08-23,10000.0,0,0.0,10000.0,0.0
2022-08-24,10000.0,0,0.0,10000.0,0.0
2022-08-25,10000.0,0,0.0,10000.0,0.0
2022-08-26,10000.0,0,0.0,10000.0,0.0
2022-08-27,10000.0,0,0.0,10000.0,0.0
2022-08-28,10000.0,0,0.0,10000.0,0.0
2022-08-29,10000.0,0,0.0,10000.0,0.0
2022-08-30,10000.0,0,0.0,10000.0,0.0
2022-08-31,10000.0,0,0.0,10000.0,0.0
2022-09-01,10000.0,0,0.0,10000.0,0.0
2022-09-02,10000.0,0,0.0,10000.0,0.0
2022-09-03,10000.0,0,0.0,10000.0,0.0
2022-09-04,10000.0,0,0.0,10000.0,0.0
2022-09-05,10000.0,0,0.0,10000.0,0.0
2022-09-06,10000.0,0,0.0,10000.0,0.0
2022-09-07,10000.0,0,0.0,10000.0,0.0
2022-09-08,10000.0,0,0.0,10000.0,0.0
2022-09-09,10000.0,0,0.0,10000.0,0.0
2022-09-10,10000.0,0,0.0,10000.0,0.0
2022-09-11,10000.0,0,0.0,10000.0,0.0
2022-09-12,10000.0,0,0.0,10000.0,0.0
2022-09-13,10000.0,0,0.0,10000.0,0.0
2022-09-14,10000.0,0,0.0,10000.0,0.0
2022-09-15,10000.0,0,0.0,10000.0,0.0
2022-09-16,10000.0,0,0.0,10000.0,0.0
2022-09-17,10000.0,0,0.0,10000.0,0.0
2022-09-18,10000.0,0,0.0,10000.0,0.0
2022-09-19,10000.0,0,0.0,10000.0,0.0
2022-09-20,10000.0,0,0.0,10000.0,0.0
2022-09-21,10000.0,0,0.0,10000.0,0.0
2022-09-22,10000.0,0,0.0,10000.0,0.0
2022-09-23,10000.0,0,0.0,10000.0,0.0
2022-09-24,10000.0,0,0.0,10000.0,0.0
2022-09-25,10000.0,0,0.0,10000.0,0.0
2022-09-26,10000.0,0,0.0,10000.0,0.0
2022-09-27,10000.0,0,0.0,10000.0,0.0
2022-09-28,10000.0,0,0.0,10000.0,0.0
2022-09-29,10000.0,0,0.0,10000.0,0.0
2022-09-30,10000.0,0,0.0,10000.0,0.0
2022-10-01,10000.0,0,0.0,10000.0,0.0
2022-10-02,10000.0,0,0.0,10000.0,0.0
2022-10-03,10000.0,0,0.0,10000.0,0.0
2022-10-04,10000.0,0,0.0,10000.0,0.0
2022-10-05,10000.0,0,0.0,10000.0,0.0
2022-10-06,10000.0,0,0.0,10000.0,0.0
2022-10-07,10000.0,0,0.0,10000.0,0.0
2022-10-08,10000.0,0,0.0,10000.0,0.0
2022-10-09,10000.0,0,0.0,10000.0,0.0
2022-10-10,10000.0,0,0.0,10000.0,0.0
2022-10-11,10000.0,0,0.0,10000.0,0.0
2022-10-12,10000.0,0,0.0,10000.0,0.0
2022-10-13,10000.0,0,0.0,10000.0,0.0
2022-10-14,10000.0,0,0.0,10000.0,0.0
2022-10-15,10000.0,0,0.0,10000.0,0.0
2022-10-16,10000.0,0,0.0,10000.0,0.0
2022-10-17,10000.0,0,0.0,10000.0,0.0
2022-10-18,10000.0,0,0.0,10000.0,0.0
2022-10-19,10000.0,0,0.0,10000.0,0.0
2022-10-20,10000.0,0,0.0,10000.0,0.0
2022-10-21,10000.0,0,0.0,10000.0,0.0
2022-10-22,10000.0,0,0.0,10000.0,0.0
2022-10-23,10000.0,0,0.0,10000.0,0.0
2022-10-24,10000.0,0,0.0,10000.0,0.0
2022-10-25,10000.0,0,0.0,10000.0,0.0
2022-10-26,10000.0,0,0.0,10000.0,0.0
2022-10-27,10000.0,0,0.0,10000.0,0.0
2022-10-28,10000.0,0,0.0,10000.0,0.0
2022-10-29,10000.0,0,0.0,10000.0,0.0
2022-10-30,10000.0,0,0.0,10000.0,0.0
2022-10-31,10000.0,0,0.0,10000.0,0.0
2022-11-01,10000.0,0,0.0,10000.0,0.0
2022-11-02,10000.0,0,0.0,10000.0,0.0
2022-11-03,10000.0,0,0.0,10000.0,0.0
2022-11-04,10000.0,0,0.0,10000.0,0.0
2022-11-05,10000.0,0,0.0,10000.0,0.0
2022-11-06,10000.0,0,0.0,10000.0,0.0
2022-11-07,10000.0,0,0.0,10000.0,0.0
2022-11-08,10000.0,0,0.0,10000.0,0.0
2022-11-09,10000.0,0,0.0,10000.0,0.0
2022-11-10,10000.0,0,0.0,10000.0,0.0
2022-11-11,10000.0,0,0.0,10000.0,0.0
2022-11-12,10000.0,0,0.0,10000.0,0.0
2022-11-13,10000.0,0,0.0,10000.0,0.0
2022-11-14,10000.0,0,0.0,10000.0,0.0
2022-11-15,10000.0,0,0.0,10000.0,0.0
2022-11-16,10000.0,0,0.0,10000.0,0.0
2022-11-17,10000.0,0,0.0,10000.0,0.0
2022-11-18,10000.0,0,0.0,10000.0,0.0
2022-11-19,10000.0,0,0.0,10000.0,0.0
2022-11-20,10000.0,0,0.0,10000.0,0.0
2022-11-21,10000.0,0,0.0,10000.0,0.0
2022-11-22,10000.0,0,0.0,10000.0,0.0
2022-11-23,10000.0,0,0.0,10000.0,0.0
2022-11-24,10000.0,0,0.0,10000.0,0.0
2022-11-25,10000.0,0,0.0,10000.0,0.0
2022-11-26,10000.0,0,0.0,10000.0,0.0
2022-11-27,10000.0,0,0.0,10000.0,0.0
2022-11-28,10000.0,0,0.0,10000.0,0.0
2022-11-29,10000.0,0,0.0,10000.0,0.0
2022-11-30,10000.0,0,0.0,10000.0,0.0
2022-12-01,10000.0,0,0.0,10000.0,0.0
2022-12-02,10000.0,0,0.0,10000.0,0.0
2022-12-03,10000.0,0,0.0,10000.0,0.0
2022-12-04,10000.0,0,0.0,10000.0,0.0
2022-12-05,10000.0,0,0.0,10000.0,0.0
2022-12-06,10000.0,0,0.0,10000.0,0.0
2022-12-07,10000.0,0,0.0,10000.0,0.0
2022-12-08,10000.0,0,0.0,10000.0,0.0
2022-12-09,10000.0,0,0.0,10000.0,0.0
2022-12-10,10000.0,0,0.0,10000.0,0.0
2022-12-11,10000.0,0,0.0,10000.0,0.0
2022-12-12,10000.0,0,0.0,10000.0,0.0
2022-12-13,10000.0,0,0.0,10000.0,0.0
2022-12-14,10000.0,0,0.0,10000.0,0.0
2022-12-15,10000.0,0,0.0,10000.0,0.0
2022-12-16,10000.0,0,0.0,10000.0,0.0
2022-12-17,10000.0,0,0.0,10000.0,0.0
2022-12-18,10000.0,0,0.0,10000.0,0.0
2022-12-19,10000.0,0,0.0,10000.0,0.0
2022-12-20,10000.0,0,0.0,10000.0,0.0
2022-12-21,10000.0,0,0.0,10000.0,0.0
2022-12-22,10000.0,0,0.0,10000.0,0.0
2022-12-23,10000.0,0,0.0,10000.0,0.0
2022-12-24,10000.0,0,0.0,10000.0,0.0
2022-12-25,10000.0,0,0.0,10000.0,0.0
2022-12-26,10000.0,0,0.0,10000.0,0.0
2022-12-27,10000.0,0,0.0,10000.0,0.0
2022-12-28,10000.0,0,0.0,10000.0,0.0
2022-12-29,10000.0,0,0.0,10000.0,0.0
2022-12-30,10000.0,0,0.0,10000.0,0.0
2022-12-31,10000.0,0,0.0,10000.0,0.0
2023-01-01,10000.0,0,0.0,10000.0,0.0
2023-01-02,10000.0,0,0.0,10000.0,0.0
2023-01-03,10000.0,0,0.0,10000.0,0.0
2023-01-04,10000.0,0,0.0,10000.0,0.0
2023-01-05,10000.0,0,0.0,10000.0,0.0
2023-01-06,10000.0,0,0.0,10000.0,0.0
2023-01-07,10000.0,0,0.0,10000.0,0.0
2023-01-08,10000.0,0,0.0,10000.0,0.0
2023-01-09,10000.0,0,0.0,10000.0,0.0
2023-01-10,10000.0,0,0.0,10000.0,0.0
2023-01-11,10000.0,0,0.0,10000.0,0.0
2023-01-12,10000.0,0,0.0,10000.0,0.0
2023-01-13,10000.0,0,0.0,10000.0,0.0
2023-01-14,10000.0,0,0.0,10000.0,0.0
2023-01-15,10000.0,0,0.0,10000.0,0.0
2023-01-16,10000.0,0,0.0,10000.0,0.0
2023-01-17,10000.0,0,0.0,10000.0,0.0
2023-01-18,10000.0,0,0.0,10000.0,0.0
2023-01-19,10000.0,0,0.0,10000.0,0.0
2023-01-20,10000.0,0,0.0,10000.0,0.0
2023-01-21,10000.0,0,0.0,10000.0,0.0
2023-01-22,10000.0,0,0.0,10000.0,0.0
2023-01-23,10000.0,0,0.0,10000.0,0.0
2023-01-24,10000.0,0,0.0,10000.0,0.0
2023-01-25,10000.0,0,0.0,10000.0,0.0
2023-01-26,9985.0,1,-0.0014999999999999458,10000.0,-0.0014999999999999458
2023-01-27,10065.322014221516,1,0.008044267823887452,10065.322014221516,0.0
2023-01-28,9995.498970933302,1,-0.006936990509549434,10065.322014221516,-0.006936990509549434
2023-01-29,10918.966264315497,1,0.09238831358670718,10918.966264315497,0.0
2023-01-30,9720.171640156197,1,-0.10979012070740668,10918.966264315497,-0.10979012070740668
2023-01-31,10097.008336580231,1,0.038768522858921184,10918.966264315497,-0.07527799865281426
2023-02-01,10857.000000000002,0,0.07526899434819856,10918.966264315497,-0.005675103559758088
2023-02-02,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-03,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-04,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-05,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-06,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-07,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-08,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-09,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-10,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-11,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-12,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-13,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-14,10857.000000000002,0,0.0,10918.966264315497,-0.005675103559758088
2023-02-15,10840.714500000002,1,-0.0014999999999999458,10918.966264315497,-0.007166590904418402
2023-02-16,9763.037292600733,1,-0.0994101640993561,10918.966264315497,-0.1058643230259333
2023-02-17,11150.095459471817,1,0.14207240280873612,11150.095459471817,0.0
2023-02-18,11220.520739418744,1,0.006316114530400929,11220.520739418744,0.0
2023-02-19,10741.96916934855,1,-0.042649675641968865,11220.520739418744,-0.042649675641968865
2023-02-20,11453.0493,0,0.0661964412149374,11453.0493,0.0
2023-02-21,11453.0493,0,0.0,11453.0493,0.0
2023-02-22,11453.0493,0,0.0,11453.0493,0.0
2023-02-23,11453.0493,0,0.0,11453.0493,0.0
2023-02-24,11453.0493,0,0.0,11453.0493,0.0
2023-02-25,11453.0493,0,0.0,11453.0493,0.0
2023-02-26,11453.0493,0,0.0,11453.0493,0.0
2023-02-27,11453.0493,0,0.0,11453.0493,0.0
2023-02-28,11453.0493,0,0.0,11453.0493,0.0
2023-03-01,11453.0493,0,0.0,11453.0493,0.0
2023-03-02,11453.0493,0,0.0,11453.0493,0.0
2023-03-03,11453.0493,0,0.0,11453.0493,0.0
2023-03-04,11453.0493,0,0.0,11453.0493,0.0
2023-03-05,11453.0493,0,0.0,11453.0493,0.0
2023-03-06,11453.0493,0,0.0,11453.0493,0.0
2023-03-07,11453.0493,0,0.0,11453.0493,0.0
2023-03-08,11453.0493,0,0.0,11453.0493,0.0
2023-03-09,11453.0493,0,0.0,11453.0493,0.0
2023-03-10,11453.0493,0,0.0,11453.0493,0.0
2023-03-11,11453.0493,0,0.0,11453.0493,0.0
2023-03-12,11453.0493,0,0.0,11453.0493,0.0
2023-03-13,11435.869726050001,1,-0.0014999999999999458,11453.0493,-0.0014999999999999458
2023-03-14,12205.719077288426,1,0.06731882836027503,12205.719077288426,0.0
2023-03-15,11649.146242229337,1,-0.04559934826738077,12205.719077288426,-0.04559934826738077
2023-03-16,12599.355336849301,1,0.08156899010979535,12599.355336849301,0.0
2023-03-17,15978.539363041573,1,0.2682029306935396,15978.539363041573,0.0
2023-03-18,15305.04307340935,1,-0.042150053539313004,15978.539363041573,-0.042150053539313004
2023-03-19,16806.719869956018,1,0.09811646980305788,16806.719869956018,0.0
2023-03-20,16455.741234240002,0,-0.020883232328006596,16806.719869956018,-0.020883232328006596
2023-03-21,16455.741234240002,0,0.0,16806.719869956018,-0.020883232328006596
2023-03-22,16455.741234240002,0,0.0,16806.719869956018,-0.020883232328006596
2023-03-23,16455.741234240002,0,0.0,16806.719869956018,-0.020883232328006596
2023-03-24,16431.057622388642,1,-0.0015000000000000568,16806.719869956018,-0.022351907479514543
2023-03-25,16415.94694227444,1,-0.0009196413561115557,16806.719869956018,-0.023250993097119976
2023-03-26,17301.803900751984,1,0.05396319576279085,17301.803900751984,0.0
2023-03-27,15764.545410374809,1,-0.08884960777473394,17301.803900751984,-0.08884960777473394
2023-03-28,15965.035133318574,1,0.012717761135809136,17301.803900751984,-0.07726181472761406
2023-03-29,17903.86473804904,1,0.12144223852562552,17903.86473804904,0.0
2023-03-30,17324.32027093542,1,-0.03236979700153686,17903.86473804904,-0.03236979700153686
2023-03-31,18065.11272694867,0,0.04276026097578334,18065.11272694867,0.0
2023-04-01,18065.11272694867,0,0.0,18065.11272694867,0.0
